"genus"	"species"	"latitude"	"longitude"	"source"
"Serrasalmus"	"Serrasalmus humeralis"	4.279444	-54.396389	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.484167	-54.441667	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.651944	-52.070278	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.532778	-54.443889	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.110833	-54.341944	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	5.19	-54.325556	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.424722	-54.433333	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.443056	-52.053056	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.434167	-52.075833	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.562778	-52.035833	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.466667	-52.060833	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.448611	-52.123333	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.742222	-52.109444	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.562778	-52.035833	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.763333	-52.125556	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.622222	-54.363611	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.705278	-52.090833	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	3.652778	-54.013333	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.378056	-54.343889	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.601111	-52.062222	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.490278	-52.043611	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.510278	-52.020278	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.501389	-52.013889	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.466667	-52.060833	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	3.988333	-52.794444	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.014167	-52.729722	"gbif"
"Serrasalmus"	"Serrasalmus humeralis"	4.032778	-52.690556	"gbif"
"Serrasalmus"	"Serrasalmus gibbus"	3.9925	-51.743889	"gbif"
"Serrasalmus"	"Serrasalmus elongatus"	-7.283333	-62.366667	"gbif"
"Serrasalmus"	"Serrasalmus elongatus"	-12.516667	-64.316667	"gbif"
"Serrasalmus"	"Serrasalmus elongatus"	-10.85	-65.35	"gbif"
"Serrasalmus"	"Serrasalmus elongatus"	-12.533333	-64.333333	"gbif"
"Pygocentrus"	"Pygocentrus nattereri"	8.516667	-62.433333	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	-7.283333	-62.366667	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	3.409722	-54.026944	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	3.311944	-54.061944	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	3.311944	-54.061944	"gbif"
"Pristobrycon"	"Pristobrycon striolatus"	3.400556	-53.930833	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-13.25	-50.6	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-12.533333	-64.216667	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-12.516667	-64.316667	"gbif"
"Mylossoma"	"Mylossoma duriventre"	-12.533333	-64.333333	"gbif"
"Myloplus"	"Myloplus rubripinnis"	5.5	-63.5	"gbif"
"Metynnis"	"Metynnis luna"	-12.5	-64.3	"gbif"
"Metynnis"	"Metynnis guaporensis"	-7.283333	-62.366667	"gbif"
"Metynnis"	"Metynnis argenteus"	-12.55	-64.2	"gbif"
"Metynnis"	"Metynnis argenteus"	-12.5	-64.3	"gbif"
"Metynnis"	"Metynnis argenteus"	-12.533333	-64.333333	"gbif"
"Catoprion"	"Catoprion mento"	-12.533333	-64.216667	"gbif"
"Acnodon"	"Acnodon normani"	-3.655389	-52.391694	"splink"
"Acnodon"	"Acnodon normani"	-3.823467	-52.678567	"splink"
"Acnodon"	"Acnodon normani"	-3.6095	-52.349139	"splink"
"Acnodon"	"Acnodon normani"	-3.608139	-52.349222	"splink"
"Acnodon"	"Acnodon oligacanthus"	3.347094	-54.061485	"splink"
"Acnodon"	"Acnodon oligacanthus"	3.296066	-54.071007	"splink"
"Acnodon"	"Acnodon oligacanthus"	3.347094	-54.061485	"splink"
"Catoprion"	"Catoprion"	-1.774889	-52.215722	"splink"
"Catoprion"	"Catoprion mento"	8.72836	-67.311265	"splink"
"Catoprion"	"Catoprion mento"	3.932033	-73.065367	"splink"
"Catoprion"	"Catoprion mento"	3.957994	-73.054528	"splink"
"Catoprion"	"Catoprion mento"	7.25743	-64.983521	"splink"
"Catoprion"	"Catoprion mento"	3.957994	-73.054528	"splink"
"Catoprion"	"Catoprion mento"	3.957994	-73.054528	"splink"
"Catoprion"	"Catoprion mento"	3.957994	-73.054528	"splink"
"Catoprion"	"Catoprion mento"	6.947614	-64.851183	"splink"
"Catoprion"	"Catoprion mento"	4.138448	-58.474612	"splink"
"Catoprion"	"Catoprion mento"	4.138448	-58.474612	"splink"
"Catoprion"	"Catoprion mento"	3.784509	-59.33467	"splink"
"Catoprion"	"Catoprion mento"	3.624933	-59.677224	"splink"
"Catoprion"	"Catoprion mento"	-2.337	-52.520333	"splink"
"Catoprion"	"Catoprion mento"	3.294876	-59.349114	"splink"
"Colossoma"	"Colossoma"	3.957994	-73.054528	"splink"
"Colossoma"	"Colossoma"	3.942833	-73.039168	"splink"
"Colossoma"	"Colossoma"	6.286175	-67.613237	"splink"
"Colossoma"	"Colossoma macropomum"	7.665214	-66.224883	"splink"
"Colossoma"	"Colossoma macropomum"	7.900528	-67.473611	"splink"
"Colossoma"	"Colossoma nigripinnis"	-4.221441	-69.950341	"splink"
"Colossoma"	"Colossoma nigripinnis"	-12.181388	-71.016564	"splink"
"Metynnis"	"Metynnis"	4.144151	-72.638511	"splink"
"Metynnis"	"Metynnis"	2.837192	-65.90577	"splink"
"Metynnis"	"Metynnis"	7.127835	-67.61923	"splink"
"Metynnis"	"Metynnis"	-7.596428	-74.971045	"splink"
"Metynnis"	"Metynnis"	4.115278	-66.764444	"splink"
"Metynnis"	"Metynnis"	5.436667	-66.1125	"splink"
"Metynnis"	"Metynnis"	3.653889	-59.528611	"splink"
"Metynnis"	"Metynnis"	5.453333	-66.1175	"splink"
"Metynnis"	"Metynnis"	5.049722	-65.627222	"splink"
"Metynnis"	"Metynnis"	-2.337	-52.520333	"splink"
"Metynnis"	"Metynnis"	-1.774889	-52.215722	"splink"
"Metynnis"	"Metynnis"	5.436667	-66.1125	"splink"
"Metynnis"	"Metynnis"	-3.562444	-52.391833	"splink"
"Metynnis"	"Metynnis"	-3.608139	-52.349222	"splink"
"Metynnis"	"Metynnis 1"	5.452778	-66.176944	"splink"
"Metynnis"	"Metynnis 2"	5.452778	-66.176944	"splink"
"Metynnis"	"Metynnis altidorsalis"	3.89803	-59.293219	"splink"
"Metynnis"	"Metynnis altidorsalis"	3.624933	-59.677224	"splink"
"Metynnis"	"Metynnis altidorsalis"	4.566667	-58.583333	"splink"
"Metynnis"	"Metynnis argenteus"	4.033333	-73.05	"splink"
"Metynnis"	"Metynnis argenteus"	-3.73409	-73.289773	"splink"
"Metynnis"	"Metynnis argenteus"	-3.73409	-73.289773	"splink"
"Metynnis"	"Metynnis argenteus"	4.218789	-66.42375	"splink"
"Metynnis"	"Metynnis luna"	7.603217	-64.883286	"splink"
"Metynnis"	"Metynnis guaporensis"	-1.73175	-52.254433	"splink"
"Metynnis"	"Metynnis guaporensis"	-1.774889	-52.215722	"splink"
"Metynnis"	"Metynnis hypsauchen"	6.186396	-67.430996	"splink"
"Metynnis"	"Metynnis hypsauchen"	7.603217	-64.883286	"splink"
"Metynnis"	"Metynnis hypsauchen"	7.359821	-65.196328	"splink"
"Metynnis"	"Metynnis hypsauchen"	7.603217	-64.883286	"splink"
"Metynnis"	"Metynnis hypsauchen"	7.603217	-64.883286	"splink"
"Metynnis"	"Metynnis hypsauchen"	7.603217	-64.883286	"splink"
"Metynnis"	"Metynnis hypsauchen"	4.138448	-58.474612	"splink"
"Metynnis"	"Metynnis hypsauchen"	4.570688	-58.590629	"splink"
"Metynnis"	"Metynnis hypsauchen"	4.138448	-58.474612	"splink"
"Metynnis"	"Metynnis hypsauchen"	4.566667	-58.583333	"splink"
"Metynnis"	"Metynnis luna"	8.195172	-63.441747	"splink"
"Metynnis"	"Metynnis hypsauchen"	4.566667	-58.583333	"splink"
"Metynnis"	"Metynnis hypsauchen"	4.138448	-58.474612	"splink"
"Metynnis"	"Metynnis hypsauchen"	-3.783759	-73.343025	"splink"
"Metynnis"	"Metynnis hypsauchen"	3.624933	-59.677224	"splink"
"Metynnis"	"Metynnis lippincottianus"	-1.001573	-75.458926	"splink"
"Metynnis"	"Metynnis lippincottianus"	7.603217	-64.883286	"splink"
"Metynnis"	"Metynnis lippincottianus"	7.603217	-64.883286	"splink"
"Metynnis"	"Metynnis lippincottianus"	7.603217	-64.883286	"splink"
"Metynnis"	"Metynnis lippincottianus"	7.603217	-64.883286	"splink"
"Metynnis"	"Metynnis lippincottianus"	7.603217	-64.883286	"splink"
"Metynnis"	"Metynnis lippincottianus"	-3.783759	-73.343025	"splink"
"Metynnis"	"Metynnis luna"	7.635034	-64.892259	"splink"
"Metynnis"	"Metynnis luna"	7.359821	-65.196328	"splink"
"Metynnis"	"Metynnis luna"	8.195172	-63.441747	"splink"
"Metynnis"	"Metynnis luna"	7.603217	-64.883286	"splink"
"Metynnis"	"Metynnis maculatus"	-3.751667	-73.287222	"splink"
"Metynnis"	"Metynnis maculatus"	-1.73175	-52.254433	"splink"
"Myleus"	"Myleus rubripinnis"	8.195172	-63.441747	"splink"
"Myleus"	"Myleus rubripinnis"	8.195172	-63.441747	"splink"
"Mylesinus"	"Mylesinus schomburgki"	5.575603	-67.621294	"splink"
"Myleus"	"Myleus"	5.575603	-67.621294	"splink"
"Myleus"	"Myleus"	3.165424	-65.540988	"splink"
"Myleus"	"Myleus"	3.172623	-65.547768	"splink"
"Myleus"	"Myleus"	4.138448	-58.474612	"splink"
"Myleus"	"Myleus"	4.68801	-59.101382	"splink"
"Myleus"	"Myleus"	4.683333	-59.099998	"splink"
"Myleus"	"Myleus"	3.750685	-59.302489	"splink"
"Myleus"	"Myleus"	3.851421	-59.285944	"splink"
"Myleus"	"Myleus"	2.360203	-66.554485	"splink"
"Myleus"	"Myleus"	7.603217	-64.883286	"splink"
"Myleus"	"Myleus"	2.292848	-58.74365	"splink"
"Myleus"	"Myleus"	5.60231	-67.61361	"splink"
"Myleus"	"Myleus"	4.38418	-67.77473	"splink"
"Myleus"	"Myleus"	3.355	-59.830833	"splink"
"Myleus"	"Myleus"	3.355	-59.830833	"splink"
"Myleus"	"Myleus asterias"	-1.001573	-75.458926	"splink"
"Myleus"	"Myleus asterias"	-0.286788	-76.440282	"splink"
"Myleus"	"Myleus asterias"	3.19298	-65.437141	"splink"
"Myleus"	"Myleus asterias"	1.591877	-65.723266	"splink"
"Myleus"	"Myleus asterias"	3.112639	-65.877466	"splink"
"Myleus"	"Myleus asterias"	-5.105561	-42.81701	"splink"
"Myleus"	"Myleus gurupyensis"	0.062774	-77.126413	"splink"
"Myleus"	"Myleus levis"	-16.734712	-57.746177	"splink"
"Myleus"	"Myleus pacu"	1.915294	-58.51907	"splink"
"Myleus"	"Myleus micans"	-15.661843	-44.630009	"splink"
"Myleus"	"Myleus micans"	-15.17252	-44.203635	"splink"
"Myleus"	"Myleus micans"	-14.239444	-44.528333	"splink"
"Myleus"	"Myleus pacu"	2.834884	-65.907339	"splink"
"Myleus"	"Myleus pacu"	3.19298	-65.437141	"splink"
"Myleus"	"Myleus pacu"	4.68801	-59.101382	"splink"
"Myleus"	"Myleus pacu"	4.138448	-58.474612	"splink"
"Myleus"	"Myleus pacu"	4.138448	-58.474612	"splink"
"Myleus"	"Myleus pacu"	4.659279	-58.676359	"splink"
"Myleus"	"Myleus pacu"	4.659279	-58.676359	"splink"
"Myleus"	"Myleus pacu"	2.970143	-59.514809	"splink"
"Myleus"	"Myleus pacu"	4.009381	-59.591777	"splink"
"Myleus"	"Myleus pacu"	3.443056	-59.742778	"splink"
"Myleus"	"Myleus parma-group"	-7.35138	-75.010831	"splink"
"Myleus"	"Myleus rhomboidalis"	7.027026	-67.415983	"splink"
"Myleus"	"Myleus rhomboidalis"	4.138448	-58.474612	"splink"
"Myleus"	"Myleus rhomboidalis"	4.138448	-58.474612	"splink"
"Myleus"	"Myleus rhomboidalis"	4.298171	-58.977556	"splink"
"Myleus"	"Myleus rhomboidalis"	4.831965	-58.837879	"splink"
"Myleus"	"Myleus rhomboidalis"	4.68801	-59.101382	"splink"
"Myleus"	"Myleus rhomboidalis"	4.138448	-58.474612	"splink"
"Myleus"	"Myleus rhomboidalis"	4.68801	-59.101382	"splink"
"Myleus"	"Myleus rhomboidalis"	4.298171	-58.977556	"splink"
"Myleus"	"Myleus rhomboidalis"	4.138448	-58.474612	"splink"
"Myleus"	"Myleus rhomboidalis"	4.68801	-59.101382	"splink"
"Myleus"	"Myleus rhomboidalis"	4.138448	-58.474612	"splink"
"Myleus"	"Myleus rhomboidalis"	3.339725	-54.063374	"splink"
"Myleus"	"Myleus rhomboidalis"	3.296066	-54.071007	"splink"
"Myleus"	"Myleus rhomboidalis"	3.296066	-54.071007	"splink"
"Myleus"	"Myleus rhomboidalis"	3.347094	-54.061485	"splink"
"Myleus"	"Myleus rhomboidalis"	4.659279	-58.676359	"splink"
"Myleus"	"Myleus rhomboidalis"	6.373067	-58.687188	"splink"
"Myleus"	"Myleus rhomboidalis"	4.659279	-58.676359	"splink"
"Myleus"	"Myleus rhomboidalis"	1.915294	-58.51907	"splink"
"Myleus"	"Myleus rubripinnis"	-0.235204	-76.515641	"splink"
"Myleus"	"Myleus rubripinnis"	7.558255	-64.963119	"splink"
"Myleus"	"Myleus rubripinnis"	7.603217	-64.883286	"splink"
"Myleus"	"Myleus rubripinnis"	4.138448	-58.474612	"splink"
"Myleus"	"Myleus rubripinnis"	4.298171	-58.977556	"splink"
"Myleus"	"Myleus rubripinnis"	4.683333	-59.099998	"splink"
"Myleus"	"Myleus rubripinnis"	4.298171	-58.977556	"splink"
"Myleus"	"Myleus rubripinnis"	3.347094	-54.061485	"splink"
"Myleus"	"Myleus rubripinnis"	3.347094	-54.061485	"splink"
"Myleus"	"Myleus rubripinnis"	3.338689	-54.063572	"splink"
"Myleus"	"Myleus rubripinnis"	3.296066	-54.071007	"splink"
"Myleus"	"Myleus rubripinnis"	3.296066	-54.071007	"splink"
"Myleus"	"Myleus rubripinnis"	3.347094	-54.061485	"splink"
"Myleus"	"Myleus rubripinnis"	6.373067	-58.687188	"splink"
"Myleus"	"Myleus schomburgkii"	7.027026	-67.415983	"splink"
"Myleus"	"Myleus rubripinnis"	5.200912	-67.798768	"splink"
"Myleus"	"Myleus rubripinnis"	4.218789	-66.42375	"splink"
"Myleus"	"Myleus rubripinnis"	-3.130028	-51.613972	"splink"
"Myleus"	"Myleus rubripinnis"	3.294876	-59.349114	"splink"
"Myleus"	"Myleus rubripinnis-group"	-3.73409	-73.289773	"splink"
"Myleus"	"Myleus rubripinnis-group"	7.647451	-64.884179	"splink"
"Myleus"	"Myleus rubripinnis-group"	5.843683	-67.454713	"splink"
"Myleus"	"Myleus rubripinnis-group"	3.19298	-65.437141	"splink"
"Myleus"	"Myleus schomburgkii"	-3.73409	-73.289773	"splink"
"Myleus"	"Myleus schomburgkii"	-3.73409	-73.289773	"splink"
"Myleus"	"Myleus schomburgkii"	-3.73409	-73.289773	"splink"
"Myleus"	"Myleus schomburgkii"	3.172623	-65.547768	"splink"
"Myleus"	"Myleus schomburgkii"	-3.782474	-73.342595	"splink"
"Myleus"	"Myleus schomburgkii"	3.095563	-66.45489	"splink"
"Myleus"	"Myleus schomburgkii"	2.360203	-66.554485	"splink"
"Myleus"	"Myleus schomburgkii"	2.360203	-66.554485	"splink"
"Myleus"	"Myleus schomburgkii"	-3.782474	-73.342595	"splink"
"Myleus"	"Myleus schomburgkii"	5.144909	-66.190745	"splink"
"Myleus"	"Myleus schomburgkii"	5.05214	-65.614577	"splink"
"Myleus"	"Myleus schomburgkii"	4.218789	-66.42375	"splink"
"Myleus"	"Myleus schomburgkii"	-3.751667	-73.307306	"splink"
"Myleus"	"Myleus schomburgkii"	-7.596428	-74.971045	"splink"
"Myleus"	"Myleus setiger"	3.095563	-66.45489	"splink"
"Myleus"	"Myleus setiger"	3.697087	-66.954103	"splink"
"Myleus"	"Myleus setiger"	-3.655389	-52.391694	"splink"
"Myleus"	"Myleus setiger"	-3.8196	-52.66695	"splink"
"Myleus"	"Myleus setiger"	-3.823467	-52.678567	"splink"
"Myleus"	"Myleus setiger"	-3.519433	-51.709767	"splink"
"Myleus"	"Myleus setiger"	-2.890417	-51.941639	"splink"
"Myleus"	"Myleus setiger"	-3.559472	-51.76375	"splink"
"Myleus"	"Myleus setiger"	-2.009583	-52.175694	"splink"
"Myleus"	"Myleus setiger"	-3.607167	-52.353667	"splink"
"Myleus"	"Myleus setiger"	-3.5835	-51.823	"splink"
"Myleus"	"Myleus setiger"	-3.561972	-52.357722	"splink"
"Myleus"	"Myleus setiger"	-3.823361	-52.6775	"splink"
"Myleus"	"Myleus ternetzi"	3.347094	-54.061485	"splink"
"Myleus"	"Myleus torquatus"	4.566667	-58.583333	"splink"
"Myleus"	"Myleus torquatus"	4.298171	-58.977556	"splink"
"Mylinae"	"Mylinae"	3.353139	-59.81495	"splink"
"Mylinae"	"Mylinae"	5.200912	-67.798768	"splink"
"Mylinae"	"Mylinae"	5.144909	-66.190745	"splink"
"Mylinae"	"Mylinae"	5.04409	-67.56045	"splink"
"Mylinae"	"Mylinae"	-3.82365	-52.677083	"splink"
"Mylinae"	"Mylinae"	-1.732028	-52.254111	"splink"
"Mylinae"	"Mylinae"	5.206944	-67.808889	"splink"
"Mylinae"	"Mylinae"	-3.549028	-52.306861	"splink"
"Mylinae"	"Mylinae"	-3.096722	-51.720528	"splink"
"Mylinae"	"Mylinae"	-2.884861	-51.950889	"splink"
"Mylinae"	"Mylinae"	-2.8655	-51.903306	"splink"
"Mylinae"	"Mylinae"	-3.846472	-52.722111	"splink"
"Mylinae"	"Mylinae"	-3.555056	-52.35675	"splink"
"Mylinae"	"Mylinae"	-3.126111	-51.670222	"splink"
"Mylinae"	"Mylinae"	-3.607083	-52.348667	"splink"
"Mylinae"	"Mylinae"	5.04409	-67.56045	"splink"
"Mylinae"	"Mylinae"	-3.5835	-51.823	"splink"
"Mylinae"	"Mylinae (black and white)"	-3.598833	-51.832611	"splink"
"Mylinae"	"Mylinae (black & white)"	-3.127806	-51.690972	"splink"
"Mylinae"	"Mylinae (black & white)"	-3.6095	-52.349139	"splink"
"Mylinae"	"Mylinae (juvs w/ deep body, patchy spots)"	5.04409	-67.56045	"splink"
"Mylinae"	"Mylinae (mottled)"	-3.127806	-51.690972	"splink"
"Myloplus"	"Myloplus"	-1.928722	-52.172778	"splink"
"Myloplus"	"Myloplus"	-3.561417	-51.858083	"splink"
"Myloplus"	"Myloplus"	-3.5835	-51.823	"splink"
"Myloplus"	"Myloplus arnoldi"	-3.365056	-51.734028	"splink"
"Myloplus"	"Myloplus arnoldi"	-3.395333	-51.726583	"splink"
"Myloplus"	"Myloplus arnoldi"	-3.823467	-52.678567	"splink"
"Myloplus"	"Myloplus arnoldi"	-3.519433	-51.709767	"splink"
"Myloplus"	"Myloplus arnoldi"	-3.5677	-52.346	"splink"
"Myloplus"	"Myloplus arnoldi"	-3.143917	-51.603183	"splink"
"Myloplus"	"Myloplus arnoldi"	-3.559472	-51.76375	"splink"
"Myloplus"	"Myloplus arnoldi"	-3.131944	-51.668889	"splink"
"Myloplus"	"Myloplus arnoldi"	-3.127806	-51.690972	"splink"
"Myloplus"	"Myloplus arnoldi"	-3.555056	-52.35675	"splink"
"Myloplus"	"Myloplus arnoldi"	-3.823472	-52.678556	"splink"
"Myloplus"	"Myloplus arnoldi"	-3.561972	-52.357722	"splink"
"Myloplus"	"Myloplus cf. planquettei"	1.915294	-58.51907	"splink"
"Myloplus"	"Myloplus rhomboidalis"	-3.382139	-51.7365	"splink"
"Myloplus"	"Myloplus rhomboidalis"	-3.519433	-51.709767	"splink"
"Myloplus"	"Myloplus rhomboidalis"	-3.129319	-51.617531	"splink"
"Myloplus"	"Myloplus rhomboidalis"	-3.579306	-51.781028	"splink"
"Myloplus"	"Myloplus rhomboidalis"	-3.842389	-52.734222	"splink"
"Myloplus"	"Myloplus rhomboidalis"	-3.555056	-52.35675	"splink"
"Myloplus"	"Myloplus rubripinnis"	-3.608139	-52.349222	"splink"
"Myloplus"	"Myloplus rhomboidalis"	-3.408028	-51.717472	"splink"
"Myloplus"	"Myloplus rubripinnis"	-3.842389	-52.734222	"splink"
"Myloplus"	"Myloplus rubripinnis"	-3.607167	-52.353667	"splink"
"Myloplus"	"Myloplus rubripinnis"	-3.8195	-52.675444	"splink"
"Myloplus"	"Myloplus rubripinnis"	-3.382222	-51.743333	"splink"
"Myloplus"	"Myloplus rubripinnis"	-3.562444	-52.391833	"splink"
"Myloplus"	"Myloplus rubripinnis"	-3.587056	-51.76675	"splink"
"Myloplus"	"Myloplus rubripinnis"	-3.561972	-52.357722	"splink"
"Myloplus"	"Myloplus rubripinnis"	-3.6095	-52.349139	"splink"
"Myloplus"	"Myloplus schomburgkii"	-3.519433	-51.709767	"splink"
"Myloplus"	"Myloplus schomburgkii"	-3.621017	-51.820583	"splink"
"Myloplus"	"Myloplus schomburgkii"	-3.130028	-51.613972	"splink"
"Myloplus"	"Myloplus schomburgkii"	-3.855306	-52.72875	"splink"
"Myloplus"	"Myloplus schomburgkii"	-3.555056	-52.35675	"splink"
"Myloplus"	"Myloplus schomburgkii"	-3.607083	-52.348667	"splink"
"Myloplus"	"Myloplus schomburgkii"	-3.408028	-51.717472	"splink"
"Myloplus"	"Myloplus schomburgkii"	-3.620722	-51.820833	"splink"
"Myloplus"	"Myloplus schomburgkii"	-3.587056	-51.76675	"splink"
"Mylossoma"	"Mylossoma aureum"	-3.761074	-73.177184	"splink"
"Myloplus"	"Myloplus schomburgkii"	-3.561972	-52.357722	"splink"
"Myloplus"	"Myloplus schomburgkii"	-3.6095	-52.349139	"splink"
"Myloplus"	"Myloplus schomburgkii"	-3.823361	-52.6775	"splink"
"Myloplus"	"Myloplus sp."	-3.608139	-52.349222	"splink"
"Myloplus"	"Myloplus ternetzi"	-3.455806	-52.926	"splink"
"Mylossoma"	"Mylossoma"	3.957994	-73.054528	"splink"
"Mylossoma"	"Mylossoma"	3.957994	-73.054528	"splink"
"Mylossoma"	"Mylossoma"	3.957994	-73.054528	"splink"
"Mylossoma"	"Mylossoma"	3.957994	-73.054528	"splink"
"Mylossoma"	"Mylossoma"	-3.757097	-73.230294	"splink"
"Mylossoma"	"Mylossoma aureum"	-4.221441	-69.950341	"splink"
"Mylossoma"	"Mylossoma aureum"	-3.878375	-70.569413	"splink"
"Mylossoma"	"Mylossoma aureum"	-3.721248	-73.280267	"splink"
"Mylossoma"	"Mylossoma aureum"	-12.506536	-69.220287	"splink"
"Mylossoma"	"Mylossoma aureum"	-3.241503	-59.943131	"splink"
"Mylossoma"	"Mylossoma aureum"	-3.220762	-60.00431	"splink"
"Mylossoma"	"Mylossoma aureum"	7.667518	-65.956523	"splink"
"Mylossoma"	"Mylossoma aureum"	8.195172	-63.441747	"splink"
"Mylossoma"	"Mylossoma aureum"	-3.252057	-72.273076	"splink"
"Mylossoma"	"Mylossoma aureum"	-3.481106	-73.104463	"splink"
"Mylossoma"	"Mylossoma aureum"	-4.111726	-73.206538	"splink"
"Mylossoma"	"Mylossoma aureum"	-4.127992	-73.230227	"splink"
"Mylossoma"	"Mylossoma aureum"	-7.596428	-74.971045	"splink"
"Mylossoma"	"Mylossoma duriventre"	-8.396765	-74.5281	"splink"
"Mylossoma"	"Mylossoma duriventre"	3.957994	-73.054528	"splink"
"Mylossoma"	"Mylossoma duriventre"	-0.433303	-76.10989	"splink"
"Mylossoma"	"Mylossoma duriventre"	-3.761074	-73.177184	"splink"
"Mylossoma"	"Mylossoma duriventre"	-3.721248	-73.280267	"splink"
"Mylossoma"	"Mylossoma duriventre"	-12.506536	-69.220287	"splink"
"Mylossoma"	"Mylossoma duriventre"	-3.710713	-73.233832	"splink"
"Mylossoma"	"Mylossoma duriventre"	-3.218694	-59.993721	"splink"
"Mylossoma"	"Mylossoma duriventre"	-3.212921	-60.015683	"splink"
"Mylossoma"	"Mylossoma duriventre"	-3.220762	-60.00431	"splink"
"Mylossoma"	"Mylossoma duriventre"	6.216603	-67.427649	"splink"
"Mylossoma"	"Mylossoma duriventre"	7.638394	-64.841369	"splink"
"Mylossoma"	"Mylossoma duriventre"	7.647451	-64.884179	"splink"
"Mylossoma"	"Mylossoma duriventre"	7.667518	-65.956523	"splink"
"Mylossoma"	"Mylossoma duriventre"	8.030556	-67.515569	"splink"
"Mylossoma"	"Mylossoma duriventre"	-4.327479	-74.596757	"splink"
"Mylossoma"	"Mylossoma duriventre"	7.761226	-68.182128	"splink"
"Mylossoma"	"Mylossoma duriventre"	7.027026	-67.415983	"splink"
"Mylossoma"	"Mylossoma duriventre"	8.197168	-63.441161	"splink"
"Mylossoma"	"Mylossoma duriventre"	8.195172	-63.441747	"splink"
"Mylossoma"	"Mylossoma duriventre"	8.197168	-63.441161	"splink"
"Mylossoma"	"Mylossoma duriventre"	8.18341	-63.467687	"splink"
"Mylossoma"	"Mylossoma duriventre"	8.030556	-67.515569	"splink"
"Mylossoma"	"Mylossoma duriventre"	-7.596428	-74.971045	"splink"
"Mylossoma"	"Mylossoma duriventris"	-3.755657	-73.253144	"splink"
"Mylossoma"	"Mylossoma duriventris"	-3.789997	-73.248509	"splink"
"Mylossoma"	"Mylossoma duriventris"	7.900528	-67.473611	"splink"
"Mylossoma"	"Mylossoma paraguayensis"	-16.734712	-57.746177	"splink"
"Ossubtus"	"Ossubtus xinguense"	-3.843194	-52.735639	"splink"
"Ossubtus"	"Ossubtus xinguense"	-3.365056	-51.734028	"splink"
"Ossubtus"	"Ossubtus xinguense"	-3.84295	-52.736317	"splink"
"Ossubtus"	"Ossubtus xinguense"	-3.365667	-51.726817	"splink"
"Ossubtus"	"Ossubtus xinguense"	-3.842306	-52.734417	"splink"
"Ossubtus"	"Ossubtus xinguensis"	-3.365028	-51.733028	"splink"
"Piaractus"	"Piaractus"	8.030556	-67.515569	"splink"
"Piaractus"	"Piaractus brachypomum"	-3.755657	-73.253144	"splink"
"Piaractus"	"Piaractus brachypomus"	8.030556	-67.515569	"splink"
"Piaractus"	"Piaractus brachypomus"	-4.327479	-74.596757	"splink"
"Piaractus"	"Piaractus brachypomus"	8.095666	-63.769627	"splink"
"Piaractus"	"Piaractus brachypomus"	7.665214	-66.224883	"splink"
"Piaractus"	"Piaractus brachypomus"	5.052048	-65.614135	"splink"
"Pristobrycon"	"Pristobrycon"	7.667518	-65.956523	"splink"
"Pristobrycon"	"Pristobrycon"	7.034476	-66.498722	"splink"
"Pristobrycon"	"Pristobrycon"	7.558255	-64.963119	"splink"
"Pristobrycon"	"Pristobrycon"	-4.336885	-73.248595	"splink"
"Pristobrycon"	"Pristobrycon"	7.311449	-67.562665	"splink"
"Pristobrycon"	"Pristobrycon"	-3.770826	-73.332811	"splink"
"Pristobrycon"	"Pristobrycon"	-3.879982	-73.490959	"splink"
"Pristobrycon"	"Pristobrycon"	-3.781574	-73.34251	"splink"
